DATE,PRICE,NAV,CALCULATED_NAV,INDEX_VALUE,RETURN_OMXS,DISCOUNT/PREMIUM,RETURN,RETURN - OMXS,DISCOUNT/PREMIUM_NORM
2019-01-03,371.0,550.0,481.0,1393.51880044993,21.84,0.29649595687331537,0.305121293800539,0.08672129380053903,0.7187345359819408
2019-01-04,381.4,550.0,491.0,1435.29016846698,20.14,0.2873623492396435,0.2805453592029365,0.07914535920293653,0.694811784017955
2019-01-07,383.1,550.0,493.0,1439.92607156714,20.02,0.2868702688593056,0.2793004437483685,0.07910044374836855,0.6935229267167317
2019-01-08,390.4,550.0,495.0,1457.47132084953,18.42,0.2679303278688525,0.254610655737705,0.070410655737705,0.6439154190702723
2019-01-09,391.4,550.0,497.0,1470.51114999594,18.12,0.2698007153806848,0.2575370464997445,0.07633704649974457,0.6488143394439857
2019-01-10,394.1,550.0,497.0,1470.68503933986,18.81,0.26110124333925394,0.2509515351433645,0.06285153514336456,0.6260286757487834
2019-01-11,394.0,550.0,494.0,1465.43274097184,20.12,0.25380710659898476,0.2530456852791878,0.051845685279187786,0.6069238673283339
2019-01-14,392.3,550.0,491.0,1458.13044965204,19.49,0.25159316849349983,0.2607698190160591,0.06586981901605918,0.6011251189820751
2019-01-15,392.4,550.0,490.0,1455.47630413364,20.02,0.24872579001019376,0.2708970438328237,0.07069704383282371,0.5936148791081706
2019-01-16,392.6,550.0,493.0,1468.85207766398,18.03,0.2557310239429444,0.259551706571574,0.07925170657157404,0.6119629930785009
2019-01-17,392.4,550.0,494.0,1473.89392091022,17.89,0.2589194699286443,0.2647808358817534,0.08588083588175344,0.6203141731954642
2019-01-18,401.0,550.0,500.0,1499.7855267221,18.09,0.24688279301745636,0.258852867830424,0.07795286783042399,0.5887877000026123
2019-01-21,401.2,550.0,501.0,1493.75781776191,18.46,0.2487537387836491,0.2567298105682951,0.07212981056829512,0.5936880825565654
2019-01-22,399.7,550.0,497.0,1486.32475041076,18.6,0.24343257443082314,0.2659494620965724,0.07994946209657242,0.5797508848929644
2019-01-23,400.3,550.0,495.0,1478.71795814654,19.28,0.2365725705720709,0.2655508368723457,0.07275083687234574,0.561783157641368
2019-01-24,399.7,486.0,501.0,1488.40284032097,19.09,0.2534400800600451,0.2739554665999499,0.08305546659994995,0.6059625511422867
2019-01-25,398.5,486.0,504.0,1501.1207863619,17.48,0.26474278544542035,0.2702634880803011,0.09546348808030108,0.6355666055642782
2019-01-28,390.2,486.0,502.0,1491.01121823437,19.03,0.2865197334700154,0.3162480779087648,0.12594807790876483,0.692604804162214
2019-01-29,393.9,486.0,504.0,1502.71908265415,17.56,0.2795125666412796,0.2982990606752983,0.12269906067529834,0.6742516275492698
2019-01-30,397.0,486.0,509.0,1509.49565694979,16.42,0.28211586901763225,0.2947103274559194,0.1305103274559194,0.6810701990857944
2019-01-31,397.1,486.0,507.0,1515.42332070419,15.93,0.2767564845127171,0.2843112566104255,0.1250112566104255,0.6670328951711778
2019-02-01,402.5,486.0,512.0,1525.6945398534,14.39,0.2720496894409938,0.262111801242236,0.11821180124223604,0.6547048539893955
2019-02-04,403.8,486.0,515.0,1527.1865961298,14.15,0.27538385339276866,0.24962852897474,0.10812852897473998,0.6634376987123857
2019-02-05,407.1,486.0,517.0,1542.49202423255,12.1,0.2699582412183738,0.2355686563497911,0.11456865634979113,0.6492269312361995
2019-02-06,408.4,486.0,518.0,1551.15037707611,10.89,0.268364348677767,0.2196376101860921,0.11073761018609217,0.6450522066984808
2019-02-07,403.1,486.0,511.0,1529.27512273165,12.75,0.26767551476060525,0.2423716199454229,0.11487161994542291,0.6432480123860504
2019-02-08,401.9,486.0,512.0,1527.1671588989,14.07,0.2739487434685246,0.2540432943518289,0.11334329435182885,0.6596788577225255
2019-02-11,407.5,486.0,515.0,1542.32671350462,12.88,0.26380368098159507,0.2422085889570552,0.11340858895705519,0.6331069024483329
2019-02-12,408.5,486.0,516.0,1549.41068273609,12.16,0.2631578947368421,0.2406364749082007,0.11903647490820075,0.6314154586317599
2019-02-13,411.4,486.0,517.0,1558.57911486371,11.34,0.2566844919786097,0.2284880894506563,0.1150880894506563,0.6144603172725817
2019-02-14,408.0,486.0,522.0,1562.3639032819,10.75,0.27941176470588236,0.2406862745098039,0.13318627450980391,0.6739876070444796
2019-02-15,412.0,486.0,529.0,1583.82135927367,7.77,0.28398058252427183,0.2089805825242719,0.1312805825242719,0.6859542581008519
2019-02-18,412.7,486.0,528.0,1583.85696929437,7.19,0.279379694693482,0.1928761812454568,0.1209761812454568,0.6739036092439492
2019-02-19,414.7,486.0,528.0,1587.22137704273,8.72,0.2732095490716181,0.2023149264528575,0.11511492645285755,0.6577427592037791
2019-02-20,419.4,486.0,529.0,1588.60785716955,8.5,0.2613257033857893,0.1964711492608489,0.11147114926084893,0.6266165816710058
2019-02-21,418.0,486.0,527.0,1572.64876274996,10.81,0.2607655502392344,0.2210526315789473,0.1129526315789473,0.6251494281294547
2019-02-22,419.0,486.0,530.0,1588.82828831959,9.72,0.2649164677804296,0.2248210023866349,0.12762100238663496,0.6360215144663899
2019-02-25,415.2,486.0,532.0,1586.55400246817,9.39,0.2813102119460501,0.235067437379576,0.14116743737957602,0.678960021479693
2019-02-26,414.0,486.0,532.0,1583.95488608764,9.95,0.28502415458937197,0.2502415458937199,0.1507415458937199,0.6886875828364032
2019-02-27,409.9,486.0,531.0,1576.54663856228,11.52,0.2954379116857771,0.265186630885582,0.14998663088558198,0.7159633032332453
2019-02-28,412.5,486.0,528.0,1572.68436687088,12.55,0.28,0.2441212121212122,0.11862121212121224,0.6755283133679876
2019-03-01,411.9,486.0,530.0,1580.21504552712,13.13,0.28672007768875946,0.2624423403738772,0.1311423403738772,0.6931295458901993
2019-03-04,417.5,486.0,532.0,1587.78832355255,12.86,0.274251497005988,0.2435928143712576,0.1149928143712576,0.6604718300149037
2019-03-05,416.7,486.0,532.0,1587.97113479445,12.59,0.2766978641708664,0.2373410127189825,0.11144101271898255,0.6668793567278394
2019-03-06,410.6,486.0,528.0,1572.62841193545,13.4,0.2859230394544568,0.2542620555284948,0.12026205552849478,0.6910419427491642
2019-03-07,407.9,486.0,522.0,1558.91123651178,15.13,0.27972542289776914,0.2777641578818339,0.12646415788183393,0.6748091408159016
2019-03-08,406.3,486.0,522.0,1558.63142727214,15.21,0.2847649520059069,0.2783657396012797,0.12626573960127974,0.688008679235399
2019-03-11,407.9,486.0,524.0,1569.92541353094,14.53,0.28462858543760733,0.2689384653101251,0.12363846531012518,0.6876515078174388
2019-03-12,408.8,486.0,523.0,1565.5580870215,13.18,0.27935420743639916,0.2504892367906066,0.11868923679060658,0.6738368530010833
2019-03-13,409.9,486.0,523.0,1572.79724651484,14.99,0.2759209563308125,0.2759209563308125,0.12602095633081248,0.6648444791305176
2019-03-14,414.9,486.0,527.0,1590.76207458422,12.23,0.27018558688840694,0.2465654374548085,0.12426543745480857,0.6498223951856512
2019-03-15,417.9,486.0,528.0,1595.75865768007,12.6,0.2634601579325198,0.2395309882747069,0.11353098827470692,0.6322071466205653
2019-03-18,420.1,486.0,530.0,1605.01305771155,11.86,0.26160437990954527,0.2325636753154009,0.11396367531540093,0.6273464914310246
2019-03-19,422.4,486.0,534.0,1615.13781615863,11.24,0.2642045454545455,0.2357954545454546,0.12339545454545461,0.6341568469765185
2019-03-20,421.9,486.0,530.0,1605.98971592153,11.14,0.2562218535197915,0.2325195543967765,0.12111955439677653,0.613248574274283
2019-03-21,419.8,486.0,531.0,1605.02618502636,11.56,0.26488804192472604,0.2401143401619819,0.1245143401619819,0.6359470614438127
2019-03-22,416.0,486.0,524.0,1576.86960472049,13.7,0.25961538461538464,0.2557692307692307,0.11876923076923071,0.6221369134648851
2019-03-25,415.0,486.0,523.0,1573.66212091926,13.58,0.26024096385542167,0.2602409638554216,0.12444096385542167,0.6237754310795517
2019-03-26,413.2,486.0,526.0,1574.16092962763,15.13,0.2729912875121007,0.2894482090997095,0.1381482090997095,0.657171088363403
2019-03-27,416.5,486.0,523.0,1565.84943345689,16.61,0.25570228091236497,0.2921968787515007,0.1260968787515007,0.611887709311251
2019-03-28,418.7,486.0,523.0,1559.31530416763,16.8,0.24910437067112495,0.2815858609983283,0.11358586099832826,0.5946064578592032
2019-03-29,418.7,486.0,521.0,1553.41919595131,17.52,0.24432768091712448,0.2825411989491282,0.10734119894912827,0.5820953484731821
2019-04-01,427.85,486.0,530.0,1580.32606817433,14.64,0.23875189903003383,0.2537104125277549,0.10731041252775494,0.5674912563728813
2019-04-02,430.0,486.0,534.0,1593.95305760159,12.64,0.24186046511627907,0.2348837209302325,0.10848372093023254,0.575633214997286
2019-04-03,434.8,486.0,539.0,1622.37863908216,11.74,0.23965041398344064,0.2410303587856486,0.1236303587856486,0.5698446474126979
2019-04-04,432.5,486.0,537.0,1616.24459534069,9.6,0.24161849710982658,0.2180346820809247,0.12203468208092474,0.5749994522133185
2019-04-05,432.7,486.0,540.0,1622.26641184458,10.11,0.24797781372775599,0.2415068176565751,0.14040681765657514,0.5916557790682546
2019-04-08,431.5,486.0,539.0,1624.51754842371,10.29,0.24913093858632676,0.2486674391657009,0.14576743916570095,0.5946760445626248
2019-04-09,429.6,486.0,538.0,1616.55551097062,10.6,0.2523277467411545,0.2430167597765362,0.13701675977653627,0.6030491268792391
2019-04-10,429.5,486.0,538.0,1628.54602575165,9.5,0.25261932479627475,0.2298020954598371,0.13480209545983712,0.6038128283398829
2019-04-11,429.1,486.0,539.0,1627.02768227853,9.58,0.25611745513866224,0.2402703332556514,0.1444703332556514,0.6129751339561343
2019-04-12,430.7,486.0,542.0,1641.2093293655,10.96,0.25841653122823316,0.2709542605061527,0.1613542605061527,0.6189968757741617
2019-04-15,434.0,486.0,541.0,1642.62860986119,12.46,0.2465437788018433,0.280184331797235,0.15558433179723505,0.5878997537148303
2019-04-16,435.4,486.0,542.0,1647.52289651212,12.41,0.24483233807992658,0.2728525493798807,0.14875254937988075,0.5834171468924678
2019-04-17,436.6,486.0,547.0,1660.14087759057,11.43,0.2528630325240494,0.2675217590471827,0.15322175904718266,0.6044511478032422
2019-04-18,438.7,486.0,549.0,1670.74395738308,11.21,0.2514246637793481,0.2664691132892638,0.1543691132892638,0.6006837713083965
2019-04-23,436.4,486.0,549.0,1672.17970531083,12.67,0.2580201649862512,0.2859761686526124,0.15927616865261243,0.6179587130159023
2019-04-24,437.0,532.0,561.0,1680.71571882743,12.44,0.2837528604118993,0.2791762013729977,0.1547762013729977,0.6853578081733425
2019-04-25,443.8,532.0,563.0,1689.41656967053,11.46,0.2685894547093285,0.2631816133393421,0.14858161333934208,0.645641804585168
2019-04-26,449.8,532.0,562.0,1689.03739376354,11.64,0.249444197421076,0.2521120497999111,0.13571204979991114,0.5954965323375327
2019-04-29,450.5,532.0,563.0,1693.3093859434,11.52,0.24972253052164262,0.2523862375138735,0.13718623751387357,0.5962255426032764
2019-04-30,452.7,532.0,558.0,1676.14198891309,12.09,0.2326043737574553,0.2396730726750608,0.11877307267506088,0.551389653568524
2019-05-02,449.8,532.0,554.0,1665.44894816368,14.1,0.2316585148955091,0.2565584704313028,0.11555847043130288,0.5489122593279548
2019-05-03,452.4,532.0,555.0,1672.33032553686,13.55,0.22679045092838201,0.2458001768346597,0.1103001768346597,0.5361618225343853
2019-05-06,442.8,532.0,553.0,1649.2200940916,13.94,0.24887082204155372,0.2628726287262873,0.12347262872628736,0.5939947471134773
2019-05-07,439.3,532.0,546.0,1617.84852740354,11.15,0.2428864101980423,0.2082859094013201,0.09678590940132013,0.5783203711248617
2019-05-08,443.7,532.0,548.0,1623.37264134915,8.98,0.23506874013973408,0.1665539779130043,0.07675397791300435,0.5578443238451735
2019-05-09,426.8,532.0,534.0,1596.69423232711,11.61,0.2511715089034676,0.2099343955014057,0.09383439550140572,0.6000207078676334
2019-05-10,430.5,532.0,535.0,1603.36572646137,7.37,0.24274099883855982,0.1493612078977932,0.07566120789779328,0.577939509583052
2019-05-13,421.7,532.0,528.0,1573.84280806574,6.04,0.2520749347877638,0.1318472847996206,0.07144728479962062,0.6023869616213184
2019-05-14,431.6,532.0,531.0,1590.82196744515,5.55,0.2303058387395736,0.124652455977757,0.06915245597775707,0.5453693289258709
2019-05-15,432.9,532.0,533.0,1593.32037203438,6.35,0.2312312312312313,0.1416031416031416,0.07810314160314163,0.5477931176340313
2019-05-16,440.0,532.0,540.0,1615.37680449747,5.5,0.22727272727272727,0.1404545454545454,0.08545454545454548,0.537425001097184
2019-05-17,438.8,532.0,538.0,1606.85694380605,4.75,0.22607110300820416,0.137648131267092,0.09014813126709202,0.5342777059223707
2019-05-20,434.9,532.0,534.0,1588.89879399748,2.52,0.22786847551161193,0.1103702000459875,0.08517020004598759,0.5389853853312602
2019-05-21,435.7,532.0,538.0,1602.91003635804,-3.77,0.23479458342896492,0.0507229745237549,0.08842297452375494,0.5571262523827193
2019-05-22,434.6,532.0,538.0,1595.64083126681,-3.88,0.23791992636907494,0.0510814542107684,0.08988145421076849,0.5653121529553486
2019-05-23,426.1,532.0,531.0,1561.16650506915,-3.15,0.24618634123445193,0.0624266604083547,0.09392666040835476,0.5869635529702536
2019-05-24,431.5,532.0,531.0,1571.51552163948,-13.96,0.23059096176129779,-0.0730011587485515,0.06659884125144844,0.5461161233582027
2019-05-27,430.1,532.0,530.0,1568.23242620571,-12.23,0.23227156475238311,-0.0499883747965589,0.07231162520344106,0.5505179599728444
2019-05-28,425.4,532.0,530.0,1565.11517338543,-15.08,0.24588622472966626,-0.086036671368124,0.06476332863187598,0.5861774875958425
2019-05-29,420.0,532.0,524.0,1538.74912983516,-10.79,0.24761904761904763,-0.0714285714285714,0.03647142857142857,0.5907160986072642
2019-05-31,410.3,532.0,517.0,1510.46163743061,-11.47,0.260053619302949,-0.0460638557153303,0.06863614428466969,0.6232847380872137
2019-06-03,415.9,532.0,520.0,1518.23275486499,-9.07,0.2503005530175524,-0.0088963693195479,0.08180363068045206,0.597739499558059
2019-06-04,420.8,532.0,525.0,1537.30673123694,-11.82,0.24762357414448666,-0.0444391634980988,0.07376083650190117,0.5907279544860888
2019-06-05,422.2,532.0,525.0,1542.00329450433,-16.2,0.24348649928943633,-0.0923732828043581,0.06962671719564188,0.5798921249230858
2019-06-07,425.6,532.0,532.0,1566.13583210721,-11.64,0.24999999999999994,-0.0133928571428572,0.10300714285714276,0.5969522908690819
2019-06-10,432.0,532.0,533.0,1574.4838593756,-8.12,0.2337962962962963,0.0081018518518518,0.08930185185185184,0.5545115379761548
2019-06-11,437.3,532.0,538.0,1593.36282912045,-7.69,0.23027669791904867,0.0096043905785501,0.08650439057855018,0.5452930032668974
2019-06-12,438.3,532.0,539.0,1593.59848263616,-10.94,0.22975131188683548,-0.0061601642710472,0.10323983572895279,0.5439169117773043
2019-06-13,440.1,532.0,541.0,1598.11728697699,-9.32,0.2292660758918427,0.0186321290615768,0.11183212906157688,0.5426459812953098
2019-06-14,439.4,532.0,536.0,1589.60219835505,-6.74,0.21984524351388263,0.0402822030040966,0.1076822030040966,0.5179709300656763
2019-06-17,442.1,532.0,537.0,1586.52605060016,-10.12,0.214657317349016,-0.0006785795068989,0.10052142049310107,0.5043827099639023
2019-06-18,449.5,532.0,544.0,1609.43220382633,-11.32,0.21023359288097887,-0.0224694104560623,0.09073058954393767,0.49279608751958753
2019-06-19,453.9,532.0,546.0,1612.39920557346,-12.89,0.20290812954395246,-0.0442828816920025,0.08461711830799745,0.47360922845341774
2019-06-20,455.0,532.0,551.0,1628.29308043142,-10.26,0.210989010989011,-0.003076923076923,0.09952307692307696,0.49477467919468127
2019-06-24,451.0,532.0,547.0,1610.9412284419,-6.21,0.21286031042128603,0.0463414634146341,0.10844146341463409,0.49967598807110236
2019-06-25,448.4,532.0,544.0,1607.29389071728,-6.71,0.2132024977698484,0.056199821587868,0.12329982158786809,0.5005722454310849
2019-06-26,447.4,532.0,543.0,1604.22740203589,-6.57,0.21367903442109976,0.0341975860527492,0.09989758605274926,0.5018203905854276
2019-06-27,444.4,532.0,543.0,1616.93599741668,-5.02,0.22187218721872193,0.0897839783978398,0.13998397839783985,0.5232799025375252
2019-06-28,446.1,532.0,545.0,1622.43045870473,-8.74,0.22169917058955385,0.0549204214301726,0.1423204214301726,0.522826737252652
2019-07-01,449.3,532.0,549.0,1641.9971608022,-9.63,0.2219007344758513,0.0440685510794569,0.14036855107945698,0.5233546735348079
2019-07-02,451.9,532.0,550.0,1647.01864962231,-6.83,0.21708342553662321,0.0752378844877185,0.14353788448771854,0.5107371743483757
2019-07-03,456.0,532.0,551.0,1648.84050381959,-6.53,0.20833333333333334,0.0668859649122807,0.13218596491228068,0.48781892628726903
2019-07-04,458.4,532.0,552.0,1652.24977737206,-9.61,0.20418848167539272,0.0431937172774869,0.13929371727748693,0.47696272771630344
2019-07-05,456.2,532.0,548.0,1634.94276157014,-6.56,0.20122753178430516,0.0561157387110916,0.12171573871109168,0.4692074055409625
2019-07-08,461.5,532.0,548.0,1642.06822829669,-6.1,0.18743228602383533,0.0554712892741062,0.11647128927410622,0.4330748874992089
2019-07-09,461.0,532.0,544.0,1630.87982139316,-7.16,0.18004338394793926,0.034056399132321,0.10565639913232101,0.41372186964061497
2019-07-10,460.1,532.0,544.0,1622.44743583931,-5.11,0.1823516626820256,0.0428167789610953,0.0939167789610954,0.4197677150320588
2019-07-11,455.8,532.0,541.0,1613.2053659497,-2.77,0.18692408951294423,0.062966213251426,0.09066621325142604,0.43174381881675417
2019-07-12,456.2,532.0,545.0,1625.61563153308,-1.52,0.1946514686540991,0.0909688733011837,0.1061688733011837,0.4519833760585194
2019-07-15,456.6,532.0,547.0,1632.90573179486,-3.37,0.19798510731493643,0.075777485764345,0.10947748576434507,0.46071484493909187
2019-07-16,454.8,532.0,546.0,1630.56745047778,-7.69,0.2005277044854881,0.0202286719437114,0.0971286719437115,0.4673744173550559
2019-07-17,457.9,551.0,552.0,1598.06073055981,-3.75,0.20550338501856308,0.0345053505132125,0.07200535051321252,0.48040672353886477
2019-07-18,455.8,551.0,550.0,1577.4074078517,-3.55,0.20666959192628342,0.0241333918385256,0.059633391838525666,0.4834612535461785
2019-07-19,460.9,551.0,555.0,1605.41929746313,-4.22,0.2041657626383164,0.0310262529832935,0.07322625298329358,0.4769032219973547
2019-07-22,455.9,551.0,556.0,1600.87606499392,-2.35,0.2195656942311911,0.0607589383636763,0.08425893836367634,0.517238734374799
2019-07-23,463.6,551.0,562.0,1624.76665281367,-4.2,0.2122519413287316,0.0278257118205348,0.0698257118205349,0.49808254728762913
2019-07-24,461.1,551.0,558.0,1613.05947977548,-2.67,0.210149642160052,0.0412058121882455,0.0679058121882455,0.49257620372837585
2019-07-25,457.5,551.0,559.0,1607.20141220344,-5.26,0.22185792349726777,0.0177049180327869,0.07030491803278693,0.5232425429875952
2019-07-26,459.7,551.0,560.0,1610.63939628682,-8.33,0.21818577333043293,-0.0258864476832716,0.057413552316728345,0.5136244445166428
2019-07-29,462.3,551.0,559.0,1614.30020484223,-7.48,0.20917153363616697,-0.0077871512005191,0.06701284879948081,0.4900143411490705
2019-07-30,459.8,551.0,557.0,1600.25903275819,-2.13,0.21139625924314917,0.0432796868203566,0.06457968682035663,0.4958413441273413
2019-07-31,460.6,551.0,559.0,1599.77520999466,-2.47,0.21363438992618317,0.0475466782457663,0.07224667824576635,0.5017034576908603
2019-08-01,466.9,551.0,561.0,1612.90752968228,-3.5,0.2015420860998073,0.0295566502463054,0.06455665024630544,0.47003128644003
2019-08-02,455.0,551.0,552.0,1568.702516192,-0.84,0.21318681318681318,0.0525274725274724,0.06092747252747247,0.5005311643594362
2019-08-05,442.0,551.0,543.0,1535.09660733089,3.49,0.22850678733031674,0.1140271493212669,0.07912714932126691,0.5406572521255224
2019-08-06,439.0,551.0,537.0,1523.03165186508,5.49,0.22323462414578588,0.1277904328018223,0.07289043280182236,0.5268483983586691
2019-08-07,440.2,551.0,538.0,1528.18896850586,6.23,0.22217174011812815,0.1122217174011813,0.049921717401181356,0.5240644917163038
2019-08-08,444.9,551.0,544.0,1550.61782101192,6.9,0.22274668464823563,0.1260957518543493,0.05709575185434934,0.5255703868607486
2019-08-09,439.6,551.0,541.0,1531.51636489037,6.42,0.23066424021838028,0.1396724294813466,0.07547242948134661,0.5463080543479494
2019-08-12,440.0,551.0,542.0,1533.06229734142,7.59,0.2318181818181818,0.1381818181818182,0.062281818181818216,0.5493304590515636
2019-08-13,439.5,551.0,543.0,1538.53294129414,8.35,0.2354948805460751,0.149943117178612,0.066443117178612,0.5589604711170516
2019-08-14,432.6,551.0,535.0,1500.06017344448,13.99,0.23670827554322693,0.2011095700416088,0.061209570041608874,0.5621385962035936
2019-08-15,429.8,551.0,533.0,1495.71420817633,13.69,0.2401116798510935,0.2005583992554676,0.06365839925546762,0.5710527953191868
2019-08-16,436.2,551.0,538.0,1519.41339911512,13.89,0.23337918386061443,0.2090784044016506,0.0701784044016506,0.5534190367717977
2019-08-19,441.0,551.0,543.0,1538.97206383953,11.61,0.23129251700680273,0.1804988662131519,0.06439886621315198,0.5479536373833701
2019-08-20,443.2,551.0,542.0,1534.34111416233,10.58,0.2229241877256318,0.1656137184115524,0.05981371841155242,0.5260353030541856
2019-08-21,447.7,551.0,545.0,1543.47438664683,9.64,0.21733303551485372,0.1480902389993299,0.051690238999329924,0.5113909529905555
2019-08-22,446.4,551.0,542.0,1535.51367575383,4.79,0.21415770609319001,0.0851254480286738,0.037225448028673835,0.5030741277879527
2019-08-23,442.7,551.0,538.0,1522.84914598988,5.66,0.2152699344928846,0.0910323017845042,0.0344323017845042,0.5059872772465634
2019-08-26,440.0,551.0,535.0,1520.849522311,6.27,0.2159090909090909,0.1213636363636363,0.05866363636363632,0.507661356211235
2019-08-27,443.9,551.0,537.0,1530.81447146217,9.21,0.20973192160396492,0.1538634827663889,0.06176348276638896,0.49148210973459744
2019-08-28,444.7,551.0,536.0,1529.13200218671,9.7,0.20530694850460987,0.1571846188441646,0.06018461884416469,0.4798922168741983
2019-08-29,450.7,551.0,544.0,1558.73676784076,7.0,0.207011315731085,0.1173729753716441,0.047372975371644185,0.4843562967919952
2019-08-30,460.2,551.0,549.0,1576.98058492165,5.12,0.1929595827900913,0.0673620165145588,0.01616201651455889,0.44755198733465745
2019-09-02,462.2,551.0,549.0,1570.18531050769,7.21,0.18779749026395504,0.0692340977931631,-0.0028659022068368567,0.43403143071882033
2019-09-03,462.3,551.0,546.0,1568.65803720285,4.73,0.18105126541207006,0.0432619511139952,-0.004038048886004772,0.41636171352734075
2019-09-04,463.2,551.0,547.0,1581.27501822234,5.04,0.18091537132987914,0.0515975820379966,0.0011975820379966223,0.4160057796453507
2019-09-05,461.7,551.0,549.0,1597.34138305725,3.78,0.18908382066276805,0.0576131687242798,0.019813168724279885,0.4374005882640922
2019-09-06,463.4,551.0,550.0,1601.9527195793,4.34,0.1868795856711265,0.0656020716443678,0.022202071644367792,0.4316272543208889
2019-09-09,461.0,551.0,552.0,1610.69579116656,3.33,0.19739696312364424,0.0665943600867678,0.03329436008676787,0.4591743772321727
2019-09-10,460.0,551.0,555.0,1624.98030304292,3.08,0.20652173913043478,0.0715217391304347,0.04072173913043473,0.4830739973924076
2019-09-11,464.1,551.0,558.0,1637.61705244915,4.04,0.2023270846800258,0.0825253178194353,0.04212531781943537,0.4720873553100586
2019-09-12,468.5,551.0,560.0,1651.44973323893,2.65,0.19530416221985059,0.0625400213447172,0.036040021344717205,0.45369291153543206
2019-09-13,473.3,551.0,565.0,1665.34540844247,3.94,0.19374603845341218,0.0762729769702091,0.0368729769702091,0.4496118725978406
2019-09-16,467.3,551.0,563.0,1655.01369137001,3.95,0.20479349454312,0.0849561309651187,0.04545613096511874,0.47854737787319235
2019-09-17,468.0,551.0,561.0,1649.32526673378,3.83,0.1987179487179487,0.0816239316239316,0.0433239316239316,0.46263430369146596
2019-09-18,471.5,551.0,563.0,1655.10914707476,2.58,0.19406150583244963,0.0655355249204665,0.039735524920466544,0.4504381449936045
2019-09-19,477.1,551.0,566.0,1664.6389450932,2.82,0.18633410186543695,0.060993502410396,0.032793502410396067,0.43019852272793385
2019-09-20,478.8,551.0,569.0,1666.88994005486,4.55,0.18838763575605677,0.0764411027568921,0.030941102756892158,0.4355771402343208
2019-09-23,470.6,551.0,561.0,1637.65785695354,6.16,0.19209519762005944,0.0854228644283892,0.023822864428389254,0.4452879890490527
2019-09-24,471.1,551.0,578.0,1633.08960580234,8.25,0.22691572914455524,0.102950541286351,0.020450541286351084,0.5364899513321403
2019-09-25,467.7,551.0,574.0,1620.67293004155,8.26,0.22728244601240113,0.1019884541372674,0.01938845413726746,0.5374504564274265
2019-09-26,474.5,551.0,576.0,1631.61374839772,8.49,0.21390937829293993,0.0933614330874604,0.00846143308746039,0.5024237074273009
2019-09-27,477.2,551.0,578.0,1646.59548816981,8.38,0.21123218776194472,0.1005867560771166,0.01678675607711662,0.495411607980723
2019-09-30,481.1,551.0,576.0,1647.67099094365,7.75,0.19725628767408018,0.0920806485138223,0.014580648513822389,0.4588059199891731
2019-10-01,478.6,551.0,572.0,1635.64164182901,8.82,0.19515252820727116,0.1094860008357709,0.021286000835770952,0.453295751615964
2019-10-02,464.0,551.0,562.0,1593.31534599925,11.79,0.21120689655172414,0.1482758620689654,0.030375862068965434,0.4953453652239458
2019-10-03,459.4,551.0,560.0,1588.40681250642,10.19,0.218981279930344,0.1380060949063996,0.03610609490639963,0.5157080359997308
2019-10-04,463.2,551.0,561.0,1593.97713092834,10.44,0.21113989637305702,0.1342832469775474,0.02988324697754749,0.49516987830573317
2019-10-07,467.7,551.0,567.0,1617.99470175629,8.42,0.21231558691468894,0.1178105623262774,0.03361056232627746,0.49824924785410046
2019-10-08,466.4,551.0,564.0,1605.68877624961,9.65,0.20926243567753008,0.1286449399656946,0.032144939965694674,0.490252431843982
2019-10-09,470.6,551.0,568.0,1619.99896892659,6.19,0.20696982575435607,0.0926476838079048,0.030747683807904845,0.48424762621383083
2019-10-10,470.6,551.0,570.0,1630.03308575435,4.74,0.21121971950701227,0.0977475563110922,0.050347556311092216,0.4953789511180532
2019-10-11,474.4,551.0,575.0,1653.28066207578,5.63,0.21205733558178758,0.1247892074198989,0.06848920741989892,0.4975728357692862
2019-10-14,476.5,551.0,576.0,1652.57701122879,4.94,0.2088142707240294,0.1022035676810074,0.052803567681007434,0.4890785978616656
2019-10-15,479.0,551.0,579.0,1670.21111432408,4.51,0.20876826722338204,0.1110647181628393,0.06596471816283934,0.4889581054582691
2019-10-16,478.6,551.0,579.0,1677.19191139101,3.69,0.20977852068533215,0.1073965733389051,0.07049657333890509,0.4916041620834621
2019-10-17,480.6,551.0,581.0,1682.87312260683,3.42,0.20890553474823131,0.1102788181439866,0.07607881814398668,0.4893176366623
2019-10-18,484.2,596.0,600.0,1697.91135237172,3.0,0.2391573729863693,0.1011978521272202,0.07119785212722028,0.5685532740634058
2019-10-21,488.4,596.0,611.0,1724.35673846011,3.59,0.2510237510237511,0.110974610974611,0.07507461097461107,0.5996337003182668
2019-10-22,490.1,596.0,609.0,1728.21603205107,3.52,0.24260355029585792,0.1116098755356048,0.07640987553560483,0.5775795042569257
2019-10-23,489.8,596.0,613.0,1725.87363766295,3.53,0.2515312372396896,0.1073907717435687,0.07209077174356873,0.6009629085956492
2019-10-24,492.2,596.0,621.0,1736.98361808668,0.99,0.26168224299065423,0.0893945550589192,0.07949455505891925,0.6275504304714596
2019-10-25,493.0,596.0,620.0,1747.30484130038,1.5,0.25760649087221094,0.104259634888438,0.08925963488843809,0.6168752174661676
2019-10-28,493.7,596.0,623.0,1760.31065542729,-0.01,0.2618999392343529,0.1018837350617784,0.10198373506177844,0.6281206206362194
