Investor Date,PRIS,BERÄKNAT_SUBSTANSVÄRDE,Rabatt/Premie,Nuvarande rabatt minus snitt,Genomsnittsrabatt senaste 100 handelsdagarna,Avkastning 200 handelsdagar,OMX Date,Index Value,Avkastning OMXS#=
2017-10-10,"211,7",225.0,"1,062824752","-0,022748498","1,08557325","-12,33%",2017-10-10,"1 644,34086088740","-2,02%"
2017-10-11,211,223.0,"1,056872038","-0,02842156","1,085293598","-12,13%",2017-10-11,"1 641,70464428792","-1,59%"
2017-10-12,"211,4",224.0,"1,059602649","-0,025334366","1,084937015","-11,90%",2017-10-12,"1 644,64781679134","-1,95%"
2017-10-13,"210,3",224.0,"1,065145031","-0,019603732","1,084748763","-13,65%",2017-10-13,"1 642,49085502103","-2,71%"
2017-10-16,"209,3",225.0,"1,075011945","-0,009595321","1,084607265","-11,99%",2017-10-16,"1 638,33230282511","-1,61%"
2017-10-17,"209,1",225.0,"1,076040172","-0,008430481","1,084470653","-11,96%",2017-10-17,"1 636,94374405732","-1,74%"
2017-10-18,"209,2",226.0,"1,080305927","-0,004160977","1,084466904","-10,04%",2017-10-18,"1 644,73224315994","-1,51%"
2017-10-19,"208,6",226.0,"1,083413231","-0,00099728","1,084410511","-9,44%",2017-10-19,"1 646,95637009899","-1,48%"
2017-10-20,"212,3",231.0,"1,088082902","0,003642302","1,084440599","-10,50%",2017-10-20,"1 667,50466977958","-2,18%"
2017-10-23,"212,4",230.0,"1,082862524","-0,001598319","1,084460843","-11,28%",2017-10-23,"1 661,54090124233","-2,69%"
2017-10-24,"211,2",229.0,"1,084280303","-0,000251167","1,08453147","-11,70%",2017-10-24,"1 650,46536585105","-2,34%"
2017-10-25,"211,2",229.0,"1,084280303","-0,000390238","1,084670541","-12,81%",2017-10-25,"1 649,73805433129","-2,50%"
2017-10-26,"215,6",234.0,"1,085343228","0,00044859","1,084894638","-15,35%",2017-10-26,"1 658,78650608914","-3,93%"
2017-10-27,"215,9",233.0,"1,079203335","-0,005764897","1,084968232","-14,38%",2017-10-27,"1 665,01787205318","-3,22%"
2017-10-30,"213,9",233.0,"1,089294063","0,004204804","1,085089259","-12,65%",2017-10-30,"1 662,32128012523","-2,38%"
2017-10-31,"215,2",235.0,"1,092007435","0,006757998","1,085249437","-12,57%",2017-10-31,"1 671,62859400754","-2,44%"
2017-11-01,"217,4",235.0,"1,080956762","-0,004388705","1,085345467","-13,29%",2017-11-01,"1 672,02586145179","-2,06%"
2017-11-02,"216,7",235.0,"1,084448546","-0,001024155","1,085472701","-11,95%",2017-11-02,"1 672,77624505916","-1,75%"
2017-11-03,"219,8",237.0,"1,078252957","-0,007305967","1,085558925","-13,26%",2017-11-03,"1 677,65445405020","-2,02%"
2017-11-06,"217,7",237.0,"1,088654111","0,003113112","1,085540999","-11,48%",2017-11-06,"1 676,14145483836","-1,75%"
2017-11-07,"216,1",236.0,"1,092086997","0,006287369","1,085799627","-8,84%",2017-11-07,"1 670,23607272001","-0,31%"
2017-11-08,"214,1",235.0,"1,097617936","0,011545613","1,086072322","-8,24%",2017-11-08,"1 662,98789736038","0,49%"
2017-11-09,"210,5",231.0,"1,097387173","0,011047742","1,086339431","-6,82%",2017-11-09,"1 643,25544337258","2,07%"
2017-11-10,"210,7",229.0,"1,086853346","0,000381439","1,086471907","-6,50%",2017-11-10,"1 634,68129008838","2,32%"
2017-11-13,"208,5",229.0,"1,098321343","0,011529796","1,086791547","-6,31%",2017-11-13,"1 630,51193651080","1,70%"
2017-11-14,"208,6",228.0,"1,093000959","0,006011","1,086989959","-7,00%",2017-11-14,"1 628,48482222393","1,94%"
2017-11-15,"208,1",228.0,"1,095627102","0,008429933","1,08719717","-7,35%",2017-11-15,"1 626,99988316060","1,16%"
2017-11-16,"209,5",230.0,"1,097852029","0,010487513","1,087364516","-9,33%",2017-11-16,"1 633,65819378762","-0,12%"
2017-11-17,206,226.0,"1,097087379","0,009642893","1,087444485","-8,16%",2017-11-17,"1 617,69904671705","0,91%"
2017-11-20,"206,2",228.0,"1,105722599","0,018064607","1,087657992","-8,49%",2017-11-20,"1 623,54170724702","-0,33%"
2017-11-21,208,231.0,"1,110576923","0,022692448","1,087884476","-8,70%",2017-11-21,"1 636,64582214316","-0,76%"
2017-11-22,"204,6",227.0,"1,109481916","0,021371256","1,08811066","-7,58%",2017-11-22,"1 617,51680723131","0,18%"
2017-11-23,"206,5",227.0,"1,099273608","0,011166234","1,088107374","-8,31%",2017-11-23,"1 612,57306728902","0,39%"
2017-11-24,"205,6",227.0,"1,104085603","0,015982111","1,088103492","-7,88%",2017-11-24,"1 614,62162818161","0,45%"
2017-11-27,"203,5",225.0,"1,105651106","0,017574211","1,088076894","-6,49%",2017-11-27,"1 608,74383927646","1,62%"
2017-11-28,"205,3",228.0,"1,110569898","0,022542191","1,088027707","-7,09%",2017-11-28,"1 620,80882471371","1,22%"
2017-11-29,"205,6",227.0,"1,104085603","0,016309703","1,0877759","-7,86%",2017-11-29,"1 613,55856942692","0,74%"
2017-11-30,204,226.0,"1,107843137","0,0203007","1,087542437","-6,42%",2017-11-30,"1 610,10557669272","1,27%"
2017-12-01,"199,5",222.0,"1,112781955","0,025293425","1,08748853","-2,66%",2017-12-01,"1 592,19942898588","3,37%"
2017-12-04,"203,9",227.0,"1,113290829","0,025823966","1,087466863","-4,34%",2017-12-04,"1 616,79751555904","2,82%"
2017-12-05,"202,7",227.0,"1,119881598","0,032252364","1,087629235","-4,00%",2017-12-05,"1 613,36117908428","2,58%"
2017-12-06,"200,4",223.0,"1,112774451","0,025034674","1,087739777","-2,54%",2017-12-06,"1 595,44036936100","3,84%"
2017-12-07,"199,6",223.0,"1,117234469","0,029345879","1,08788859","-2,15%",2017-12-07,"1 599,28650744083","3,69%"
2017-12-08,"200,1",224.0,"1,11944028","0,031309707","1,088130573","-1,17%",2017-12-08,"1 610,82440470503","4,07%"
2017-12-11,"201,3",226.0,"1,122702434","0,034318053","1,088384381","-1,89%",2017-12-11,"1 619,47324310006","2,65%"
2017-12-12,"201,5",228.0,"1,131513648","0,042848601","1,088665046","-1,84%",2017-12-12,"1 623,75231780223","2,69%"
2017-12-13,"201,2",227.0,"1,128230616","0,03931222","1,088918396","-1,69%",2017-12-13,"1 619,82105431932","2,29%"
2017-12-14,"199,9",225.0,"1,125562781","0,036506884","1,089055898","1,75%",2017-12-14,"1 609,59801014435","3,45%"
2017-12-15,"202,1",224.0,"1,108362197","0,019210972","1,089151225","-0,45%",2017-12-15,"1 594,35043223552","3,43%"
2017-12-18,"202,8",228.0,"1,124260355","0,034888721","1,089371634","-4,71%",2017-12-18,"1 615,63075603722","1,19%"
2017-12-19,"203,2",228.0,"1,122047244","0,032376496","1,089670748","-6,27%",2017-12-19,"1 611,43420065026","0,61%"
2017-12-20,202,226.0,"1,118811881","0,028805193","1,090006688","-4,38%",2017-12-20,"1 600,28862680328","1,51%"
2017-12-21,"205,6",229.0,"1,11381323","0,023442059","1,09037117","-7,27%",2017-12-21,"1 616,26759263055","-1,31%"
2017-12-22,"203,9",227.0,"1,113290829","0,022549626","1,090741203","-8,75%",2017-12-22,"1 606,24721713679","-3,48%"
2017-12-27,"203,4",225.0,"1,10619469","0,015220934","1,090973757","-9,10%",2017-12-27,"1 594,98647083717","-3,67%"
2017-12-28,"203,4",225.0,"1,10619469","0,014983009","1,091211681","-9,46%",2017-12-28,"1 588,50579135913","-3,30%"
2017-12-29,"202,5",223.0,"1,101234568","0,009889072","1,091345496","-7,09%",2017-12-29,"1 576,93621784413","-1,44%"
2018-01-02,"202,2",224.0,"1,107814045","0,016175685","1,09163836","-8,18%",2018-01-02,"1 579,81699930366","-2,00%"
2018-01-03,"203,9",227.0,"1,113290829","0,021355438","1,091935391","-8,90%",2018-01-03,"1 587,56203372263","-2,75%"
2018-01-04,"207,5",229.0,"1,103614458","0,011503008","1,09211145","-10,99%",2018-01-04,"1 603,67196230949","-4,49%"
2018-01-05,"209,6",230.0,"1,097328244","0,005000012","1,092328232","-11,52%",2018-01-05,"1 611,30632361956","-5,29%"
2018-01-08,"211,6",231.0,"1,09168242","-0,00083551","1,09251793","-13,33%",2018-01-08,"1 619,13480559168","-6,81%"
2018-01-09,214,233.0,"1,088785047","-0,003942481","1,092727528","-14,42%",2018-01-09,"1 632,28509348484","-8,01%"
2018-01-10,"214,5",233.0,"1,086247086","-0,006647158","1,092894244","-14,69%",2018-01-10,"1 629,29035020570","-7,57%"
2018-01-11,"214,1",233.0,"1,088276506","-0,004779055","1,093055562","-15,67%",2018-01-11,"1 630,28724652517","-8,90%"
2018-01-12,"213,3",232.0,"1,087669948","-0,005503949","1,093173898","-13,41%",2018-01-12,"1 628,39583764597","-7,69%"
2018-01-15,"212,9",233.0,"1,094410521","0,001190746","1,093219775","-12,40%",2018-01-15,"1 627,28946887973","-6,84%"
2018-01-16,"212,1",233.0,"1,098538425","0,005180521","1,093357904","-10,33%",2018-01-16,"1 623,32595072515","-5,24%"
2018-01-17,"212,9",233.0,"1,094410521","0,001096507","1,093314015","-11,60%",2018-01-17,"1 622,85354951061","-5,64%"
2018-01-18,"213,2",234.0,"1,097560976","0,004214088","1,093346887","-9,38%",2018-01-18,"1 624,77881205903","-4,52%"
2018-01-19,"215,7",236.0,"1,094112193","0,000823077","1,093289116","-11,80%",2018-01-19,"1 630,61966993794","-5,62%"
2018-01-22,"217,9",237.0,"1,087654888","-0,005560658","1,093215546","-12,94%",2018-01-22,"1 635,46640615915","-6,17%"
2018-01-23,"219,9",238.0,"1,082310141","-0,010673137","1,092983278","-13,71%",2018-01-23,"1 643,71111997196","-6,39%"
2018-01-24,"217,7",236.0,"1,084060634","-0,008660663","1,092721297","-12,54%",2018-01-24,"1 631,19975042369","-5,79%"
2018-01-25,"214,8",234.0,"1,089385475","-0,003069068","1,092454543","-11,69%",2018-01-25,"1 604,48821861185","-4,61%"
2018-01-26,214,235.0,"1,098130841","0,005856708","1,092274133","-12,66%",2018-01-26,"1 612,62711469971","-6,08%"
2018-01-29,"213,4",234.0,"1,096532334","0,004448865","1,092083469","-11,67%",2018-01-29,"1 610,39809491389","-5,60%"
2018-01-30,"211,9",232.0,"1,094856064","0,002830723","1,092025342","-11,92%",2018-01-30,"1 603,31042381338","-6,29%"
2018-01-31,"209,9",231.0,"1,100524059","0,008429276","1,092094783","-12,32%",2018-01-31,"1 593,15149996353","-6,49%"
2018-02-01,213,231.0,"1,084507042","-0,007504127","1,09201117","-13,26%",2018-02-01,"1 601,84317864228","-6,39%"
2018-02-02,"210,1",228.0,"1,085197525","-0,006790785","1,09198831","-13,37%",2018-02-02,"1 584,79038600215","-6,46%"
2018-02-05,"202,6",222.0,"1,095755183","0,003648438","1,092106745","-11,92%",2018-02-05,"1 546,33365159929","-5,79%"
2018-02-06,"196,85",217.0,"1,102362205","0,010032659","1,092329545","-8,46%",2018-02-06,"1 511,59897878303","-2,19%"
2018-02-07,"201,3",223.0,"1,107799305","0,015167853","1,092631452","-11,48%",2018-02-07,"1 551,14630733020","-5,46%"
2018-02-08,"194,3",218.0,"1,121976325","0,02880911","1,093167215","-7,90%",2018-02-08,"1 519,76614002824","-2,79%"
2018-02-09,"192,45",216.0,"1,122369447","0,028685546","1,093683901","-5,33%",2018-02-09,"1 500,18367186227","-0,13%"
2018-02-12,"195,15",218.0,"1,117089418","0,022904318","1,0941851","-6,17%",2018-02-12,"1 521,62219865803","-1,66%"
2018-02-13,"193,65",218.0,"1,125742319","0,030947365","1,094794953","-4,88%",2018-02-13,"1 513,26982804781","-0,85%"
2018-02-14,"195,5",221.0,"1,130434783","0,034928513","1,09550627","-5,27%",2018-02-14,"1 532,15439207901","-1,09%"
2018-02-15,"196,35",222.0,"1,130634072","0,03449968","1,096134392","-4,94%",2018-02-15,"1 542,72160801638","-1,82%"
2018-02-16,"199,7",225.0,"1,126690035","0,029978902","1,096711133","-4,96%",2018-02-16,"1 556,93085222364","-1,74%"
2018-02-19,"199,75",224.0,"1,121401752","0,024197581","1,097204171","-6,23%",2018-02-19,"1 550,86210927217","-2,87%"
2018-02-20,"201,5",227.0,"1,126550868","0,028883248","1,097667621","-8,68%",2018-02-20,"1 569,67854792823","-5,78%"
2018-02-21,"201,5",228.0,"1,131513648","0,033330938","1,098182709","-11,27%",2018-02-21,"1 575,12183834266","-8,79%"
2018-02-22,"200,6",229.0,"1,141575274","0,042744322","1,098830952","-10,17%",2018-02-22,"1 573,88417537263","-7,62%"
2018-02-23,"200,2",228.0,"1,138861139","0,039410322","1,099450817","-11,54%",2018-02-23,"1 577,11043330743","-8,98%"
2018-02-26,"200,5",228.0,"1,137157107","0,037048752","1,100108355","-9,58%",2018-02-26,"1 586,95706895260","-7,67%"
2018-02-27,"199,9",228.0,"1,140570285","0,039828115","1,10074217","-7,55%",2018-02-27,"1 588,23205816819","-5,92%"
2018-02-28,"199,05",229.0,"1,150464707","0,048938333","1,101526375","-7,28%",2018-02-28,"1 583,39416456491","-6,61%"
2018-03-01,"196,2",226.0,"1,151885831","0,04951758","1,102368251","-6,09%",2018-03-01,"1 560,56053530463","-5,70%"
2018-03-02,"192,65",219.0,"1,136776538","0,033686042","1,103090496","-5,97%",2018-03-02,"1 526,46194180195","-4,88%"
2018-03-05,"193,35",221.0,"1,143004913","0,039120555","1,103884359","-7,03%",2018-03-05,"1 547,94263995752","-6,47%"
2018-03-06,"195,35",223.0,"1,141540824","0,036818161","1,104722664","-6,99%",2018-03-06,"1 559,94060596100","-7,04%"
2018-03-07,"195,35",223.0,"1,141540824","0,036006891","1,105533933","-8,96%",2018-03-07,"1 564,18562076945","-9,28%"
2018-03-08,"196,4",227.0,"1,155804481","0,04937293","1,106431551","-10,46%",2018-03-08,"1 585,53424776630","-11,18%"
2018-03-09,"196,7",228.0,"1,159125572","0,051861213","1,107264359","-10,50%",2018-03-09,"1 589,61971198360","-12,90%"
2018-03-12,"198,2",228.0,"1,150353179","0,042353047","1,108000132","-9,59%",2018-03-12,"1 593,82568239087","-11,61%"
2018-03-13,"195,9",226.0,"1,153649821","0,044923513","1,108726309","-8,70%",2018-03-13,"1 578,14810242821","-10,92%"
2018-03-14,"196,6",227.0,"1,154628688","0,045197275","1,109431412","-9,72%",2018-03-14,"1 585,30503772176","-12,10%"
2018-03-15,"196,75",229.0,"1,163913596","0,053731385","1,110182211","-7,65%",2018-03-15,"1 592,28402315940","-9,86%"
2018-03-16,"196,9",227.0,"1,152869477","0,041994128","1,110875349","-8,10%",2018-03-16,"1 573,48328009518","-8,49%"
2018-03-19,"192,85",222.0,"1,151153746","0,039616284","1,111537463","-4,85%",2018-03-19,"1 547,41471317456","-5,81%"
2018-03-20,"193,8",223.0,"1,150670795","0,038476","1,112194794","-4,75%",2018-03-20,"1 551,97109002885","-5,25%"
2018-03-21,192,223.0,"1,161458333","0,048509924","1,112948409","-3,91%",2018-03-21,"1 549,70087899105","-5,10%"
2018-03-22,"188,95",218.0,"1,153744377","0,040057938","1,113686439","-3,15%",2018-03-22,"1 515,83731836539","-3,33%"
2018-03-23,"187,65",218.0,"1,161737277","0,047333578","1,114403699","-3,41%",2018-03-23,"1 513,18309680111","-3,64%"
2018-03-26,"186,45",216.0,"1,15848753","0,043425613","1,115061918","-3,06%",2018-03-26,"1 496,59417699014","-2,75%"
2018-03-27,"190,4",220.0,"1,155462185","0,03966259","1,115799595","-4,02%",2018-03-27,"1 510,11183019134","-2,73%"
2018-03-28,"190,9",221.0,"1,157674175","0,041149574","1,116524601","-3,69%",2018-03-28,"1 512,13262174972","-2,53%"
2018-03-29,"193,95",226.0,"1,165248775","0,047862829","1,117385946","-3,22%",2018-03-29,"1 535,35131785433","-2,32%"
2018-04-03,"189,95",221.0,"1,163464069","0,045337431","1,118126639","-1,34%",2018-04-03,"1 508,79827210288","-1,00%"
2018-04-04,187,220.0,"1,176470588","0,057508468","1,11896212","-0,03%",2018-04-04,"1 494,64890390719","-0,56%"
2018-04-05,"191,5",225.0,"1,174934726","0,055207093","1,119727633","-2,01%",2018-04-05,"1 527,21817498803","-3,18%"
2018-04-06,"189,6",222.0,"1,170886076","0,050430732","1,120455344","-2,48%",2018-04-06,"1 511,37376680730","-1,52%"
2018-04-09,"188,7",222.0,"1,176470588","0,055127944","1,121342644","-1,38%",2018-04-09,"1 511,31852629844","-0,67%"
2018-04-10,"189,75",225.0,"1,185770751","0,063562271","1,12220848","-2,66%",2018-04-10,"1 526,75845510253","-2,34%"
2018-04-11,187,222.0,"1,187165775","0,064024971","1,123140804","-0,53%",2018-04-11,"1 504,70937272706","-0,13%"
2018-04-12,"189,2",225.0,"1,189217759","0,065150314","1,124067445","-1,85%",2018-04-12,"1 518,88395731582","-0,62%"
2018-04-13,"189,6",228.0,"1,202531646","0,077427769","1,125103877","-1,82%",2018-04-13,"1 526,66459843589","-0,74%"
2018-04-16,"189,8",228.0,"1,201264489","0,075129156","1,126135333","-0,97%",2018-04-16,"1 526,27244612478","-0,04%"
2018-04-17,"191,5",232.0,"1,211488251","0,084305733","1,127182518","-2,56%",2018-04-17,"1 545,16028521933","-1,16%"
2018-04-18,185,227.0,"1,227027027","0,098691538","1,128335489","1,51%",2018-04-18,"1 552,48492283764","-0,64%"
2018-04-19,"187,1",229.0,"1,223944415","0,094475634","1,129468781","0,56%",2018-04-19,"1 558,23233087858","-0,45%"
2018-04-20,"187,75",229.0,"1,219707057","0,089045866","1,130661191","-0,64%",2018-04-20,"1 572,58267474158","-2,75%"
2018-04-23,190,230.0,"1,210526316","0,078811256","1,13171506","-2,42%",2018-04-23,"1 587,65032169393","-3,81%"
2018-04-24,"189,55",225.0,"1,187021894","0,054501183","1,132520711","-1,95%",2018-04-24,"1 575,40074036611","-2,10%"
2018-04-25,"184,6",221.0,"1,197183099","0,063804831","1,133378268","0,00%",2018-04-25,"1 557,29420545059","-0,51%"
2018-04-26,"185,7",224.0,"1,206246634","0,071856871","1,134389763","-0,32%",2018-04-26,"1 573,75785076686","-0,96%"
2018-04-27,"187,65",224.0,"1,193711697","0,05847175","1,135239947","-1,84%",2018-04-27,"1 580,77987484268","-1,16%"
2018-04-30,"185,15",223.0,"1,204428841","0,0682815","1,136147342","1,19%",2018-04-30,"1 570,70891466195","0,83%"
2018-05-02,"189,2",226.0,"1,194503171","0,057551747","1,136951424","0,00%",2018-05-02,"1 590,96976805492","-0,45%"
2018-05-03,"188,55",224.0,"1,188013789","0,050387789","1,137626001","0,48%",2018-05-03,"1 566,96214344694","1,29%"
2018-05-04,192,225.0,"1,171875","0,033663846","1,138211154","-0,18%",2018-05-04,"1 577,08346851491","0,73%"
2018-05-07,"195,5",229.0,"1,171355499","0,032608492","1,138747006","-2,43%",2018-05-07,"1 597,92915100727","-1,58%"
2018-05-08,"196,05",232.0,"1,183371589","0,043991599","1,13937999","-1,45%",2018-05-08,"1 608,93623263839","-1,25%"
2018-05-09,"197,2",233.0,"1,181541582","0,041579027","1,139962555","-2,48%",2018-05-09,"1 616,80147322695","-1,87%"
2018-05-11,"194,2",231.0,"1,189495366","0,048958734","1,140536632","-0,64%",2018-05-11,"1 603,25214143287","-1,20%"
2018-05-14,"192,15",231.0,"1,202185792","0,060916931","1,141268861","0,21%",2018-05-14,"1 598,57634840097","-1,38%"
2018-05-15,"192,7",232.0,"1,203943954","0,061899042","1,142044912","-0,18%",2018-05-15,"1 606,71846517890","-2,12%"
2018-05-16,"193,85",232.0,"1,196801651","0,0538811","1,142920551","-0,88%",2018-05-16,"1 602,27166313137","-1,38%"
2018-05-17,"195,85",234.0,"1,194791933","0,05117305","1,143618883","-1,35%",2018-05-17,"1 618,95278594284","-1,92%"
2018-05-18,"195,7",235.0,"1,200817578","0,056418791","1,144398787","-1,41%",2018-05-18,"1 621,61360510954","-2,07%"
2018-05-21,"199,1",235.0,"1,180311401","0,035303708","1,145007693","-3,79%",2018-05-21,"1 626,25368433395","-3,30%"
2018-05-22,"199,6",235.0,"1,177354709","0,031717892","1,145636817","-3,73%",2018-05-22,"1 624,44080259020","-4,03%"
2018-05-23,"193,15",231.0,"1,195961688","0,049506347","1,14645534","-0,98%",2018-05-23,"1 602,09799585507","-2,71%"
2018-05-24,"191,75",230.0,"1,199478488","0,052099545","1,147378942","0,89%",2018-05-24,"1 593,57125480958","-1,48%"
2018-05-25,"191,55",230.0,"1,20073088","0,052415935","1,148314944","0,99%",2018-05-25,"1 586,98409451191","-1,35%"
2018-05-28,"190,55",229.0,"1,201784309","0,052473822","1,149310486","1,86%",2018-05-28,"1 581,52302403473","-0,55%"
2018-05-29,"188,9",228.0,"1,206987824","0,056695419","1,150292405","3,65%",2018-05-29,"1 572,30375552594","1,17%"
2018-05-30,"187,15",226.0,"1,207587497","0,056361461","1,151226035","4,86%",2018-05-30,"1 562,53682177961","2,13%"
2018-05-31,"185,2",222.0,"1,198704104","0,046536587","1,152167517","6,72%",2018-05-31,"1 549,94287037878","3,55%"
2018-06-01,"188,3",226.0,"1,200212427","0,047026255","1,153186172","5,71%",2018-06-01,"1 569,51297713585","2,91%"
2018-06-04,"188,55",224.0,"1,188013789","0,033873841","1,154139948","4,93%",2018-06-04,"1 564,73205394516","2,64%"
2018-06-05,"186,95",223.0,"1,192832308","0,037662189","1,155170119","5,16%",2018-06-05,"1 559,05481652293","2,95%"
2018-06-07,"186,5",223.0,"1,195710456","0,039456541","1,156253915","4,18%",2018-06-07,"1 555,64741967987","1,36%"
2018-06-08,"184,15",221.0,"1,200108607","0,042747444","1,157361163","4,89%",2018-06-08,"1 555,87407348862","1,14%"
2018-06-11,"185,35",224.0,"1,208524413","0,049966671","1,158557742","3,53%",2018-06-11,"1 571,18106111933","0,19%"
2018-06-12,"184,2",223.0,"1,210640608","0,050932073","1,159708535","5,18%",2018-06-12,"1 572,27014595689","-0,41%"
2018-06-13,"183,85",222.0,"1,207506119","0,046718696","1,160787423","5,17%",2018-06-13,"1 571,06930877975","-0,75%"
2018-06-14,"184,8",224.0,"1,212121212","0,050168337","1,161952875","5,38%",2018-06-14,"1 588,00033266397","-2,18%"
2018-06-15,"184,35",222.0,"1,204231082","0,041222067","1,163009015","6,86%",2018-06-15,"1 570,43384158910","0,63%"
2018-06-18,"179,85",220.0,"1,22324159","0,058954066","1,164287524","11,76%",2018-06-18,"1 561,65066946634","2,07%"
2018-06-19,"178,95",220.0,"1,229393685","0,063702807","1,165690878","14,78%",2018-06-19,"1 564,87410134847","3,67%"
2018-06-20,"177,15",221.0,"1,247530342","0,08020362","1,167326722","16,17%",2018-06-20,"1 572,28744727567","2,80%"
2018-06-21,"173,9",218.0,"1,25359402","0,084588749","1,16900527","18,52%",2018-06-21,"1 549,54718191308","4,69%"
2018-06-25,"170,7",216.0,"1,265377856","0,094630087","1,170747769","21,50%",2018-06-25,"1 534,65454723047","5,86%"
2018-06-26,"169,55",215.0,"1,268062518","0,095632257","1,172430261","21,32%",2018-06-26,"1 529,22622049743","5,71%"
2018-06-27,"171,5",219.0,"1,27696793","0,102751178","1,174216752","20,29%",2018-06-27,"1 540,87537763527","5,69%"
2018-06-28,"170,3",216.0,"1,268349971","0,092415457","1,175934514","22,37%",2018-06-28,"1 531,65930961646","6,23%"
2018-06-29,"173,7",222.0,"1,27806563","0,100373279","1,177692351","21,59%",2018-06-29,"1 558,87784437939","5,28%"
2018-07-02,"171,45",219.0,"1,277340332","0,097738741","1,179601591","24,06%",2018-07-02,"1 540,86348431007","6,60%"
2018-07-03,"171,9",218.0,"1,268179174","0,086765883","1,181413291","24,67%",2018-07-03,"1 538,39517805967","7,09%"
2018-07-04,"169,7",216.0,"1,272834414","0,089667863","1,183166551","26,22%",2018-07-04,"1 522,34136167240","9,05%"
2018-07-05,"174,25",218.0,"1,25107604","0,066437075","1,184638965","19,89%",2018-07-05,"1 526,60457789971","9,44%"
2018-07-06,"177,2",218.0,"1,230248307","0,044396976","1,185851331","17,49%",2018-07-06,"1 524,17120260680","9,71%"
